,age,job,marital,education,balance,housing,loan,day,month,duration,campaign,pdays,previous,deposit
6313,39,3,2,0,399,1,1,14,7,133,2,-1,0,0
6314,57,5,0,2,318,0,0,22,7,371,4,-1,0,0
6315,53,0,0,1,9072,0,0,18,10,117,2,-1,0,0
6316,33,2,0,0,3071,1,1,21,6,323,1,-1,0,0
6317,43,1,2,2,177,0,0,3,1,124,1,-1,0,0
6318,40,0,0,1,10786,0,0,20,5,111,3,-1,0,0
6319,44,3,0,0,0,0,1,30,5,76,3,-1,0,0
6320,59,3,0,2,879,1,0,30,0,126,5,259,7,0
6321,59,5,0,0,1887,0,0,28,7,88,8,-1,0,0
6322,28,4,1,0,3331,1,0,28,4,229,2,-1,0,0
6323,26,0,1,1,3,1,0,23,6,106,1,-1,0,0
6324,59,0,1,1,7668,0,0,5,7,124,1,-1,0,0
6325,78,5,2,2,55,0,0,5,10,143,3,90,1,0
6326,33,4,0,2,0,1,0,7,4,227,2,-1,0,0
6327,38,1,2,0,2998,1,0,11,5,91,1,-1,0,0
6328,35,6,0,0,524,1,0,21,10,484,4,-1,0,0
6329,30,2,1,1,106,1,0,13,4,119,3,-1,0,0
6330,31,4,1,0,85,0,0,16,6,151,1,-1,0,0
6331,35,2,0,0,249,0,0,21,7,205,8,-1,0,0
6332,45,0,0,1,10,0,0,26,7,133,7,-1,0,0
6333,40,3,0,0,523,1,1,8,4,598,3,-1,0,0
6334,50,4,0,0,1321,0,0,17,5,271,2,-1,0,0
6335,29,3,1,0,-194,1,0,7,4,127,1,-1,0,0
6336,41,7,1,1,4517,1,0,20,10,137,1,-1,0,0
6337,44,2,0,1,964,0,0,29,6,158,2,-1,0,0
6339,49,2,2,0,2677,1,1,31,6,67,3,-1,0,0
6340,30,3,1,0,873,0,0,7,9,301,1,216,2,0
6342,52,3,2,0,361,0,1,20,10,147,1,-1,0,0
6343,30,0,1,1,1466,0,0,12,7,111,4,-1,0,0
6344,40,3,1,0,782,1,0,21,11,94,5,202,17,0
6345,33,1,0,0,3576,1,0,2,3,124,1,308,2,0
6346,34,6,1,0,3,1,0,5,4,301,1,-1,0,0
6347,33,1,0,0,-112,1,0,28,4,132,1,-1,0,0
6348,35,7,0,0,759,0,0,19,10,556,3,-1,0,0
6349,54,0,0,1,195,0,1,4,1,47,1,265,6,0
6350,32,4,0,0,15,1,0,15,4,391,1,-1,0,0
6351,32,2,0,1,-1053,1,0,21,6,357,3,-1,0,0
6352,44,0,0,0,488,0,1,29,0,138,2,183,11,0
6353,53,2,0,0,287,0,0,6,1,13,5,-1,0,0
6354,53,3,0,0,578,0,0,29,7,59,2,-1,0,0
6355,40,0,1,1,1509,0,0,12,4,333,1,58,3,0
6356,29,3,1,0,3794,0,0,30,3,249,1,-1,0,0
6357,36,10,0,2,4324,1,0,14,6,565,4,-1,0,0
6358,40,1,2,0,793,1,0,15,4,109,1,-1,0,0
6359,58,4,0,2,943,1,0,3,5,243,3,-1,0,0
6360,34,0,0,1,0,1,1,10,6,129,1,-1,0,0
6361,60,1,0,0,19447,1,0,9,6,196,1,-1,0,0
6364,42,2,0,1,1079,0,0,31,6,61,2,-1,0,0
6365,50,0,0,1,0,0,0,10,7,232,3,130,3,0
6366,31,0,1,0,1310,1,0,18,4,12,2,-1,0,0
6367,31,0,1,1,98,0,0,11,7,69,2,-1,0,0
6368,28,3,0,0,5,1,0,18,6,121,1,-1,0,0
6369,56,3,0,2,0,1,0,3,3,353,2,227,4,0
6370,23,9,1,0,9216,0,0,5,5,471,2,-1,0,0
6371,30,8,0,0,2551,1,0,5,5,142,2,-1,0,0
6372,54,2,0,0,0,0,0,14,7,159,2,106,6,0
6373,35,1,0,0,154,1,0,23,4,211,4,-1,0,0
6374,29,3,0,0,-150,1,0,6,4,328,1,-1,0,0
6375,48,0,0,2,427,0,0,17,10,62,1,-1,0,0
6376,43,3,1,1,664,1,0,17,3,119,1,-1,0,0
6377,40,0,1,1,0,0,0,26,7,58,7,-1,0,0
6378,38,8,0,0,680,1,0,19,4,144,2,-1,0,0
6379,30,3,0,0,4,0,0,20,5,7,2,-1,0,0
6380,60,1,0,0,196,0,0,20,5,583,3,-1,0,0
6381,31,8,2,0,290,1,0,13,3,230,1,-1,0,0
6382,28,9,1,1,221,1,0,15,4,176,1,-1,0,0
6383,31,2,0,0,180,0,0,26,4,222,1,70,2,0
6384,48,4,1,2,-139,0,0,13,4,75,2,-1,0,0
6385,36,1,1,2,79,0,0,20,5,9,3,-1,0,0
6386,41,0,2,1,236,0,0,3,1,159,2,-1,0,0
6387,35,0,1,1,1120,0,0,21,8,4,1,771,2,0
6388,51,0,2,1,-2282,1,1,14,6,301,6,-1,0,0
6389,35,1,0,0,2200,1,0,17,3,14,1,-1,0,0
6391,56,1,0,0,385,0,0,20,7,210,3,-1,0,0
6392,59,5,0,0,2291,0,1,14,6,127,3,-1,0,0
6393,27,4,0,0,54,1,0,18,4,97,1,370,1,0
6394,48,4,0,0,2850,1,0,6,7,107,3,-1,0,0
6395,24,3,1,0,1235,1,1,30,4,76,3,-1,0,0
6396,56,3,0,0,360,1,1,24,6,98,2,-1,0,0
6397,34,0,0,1,1352,0,0,8,7,265,2,-1,0,0
6398,35,2,0,0,905,0,1,21,7,114,2,-1,0,0
6399,57,5,0,1,138,0,0,26,4,157,5,-1,0,0
6400,30,1,1,0,0,1,0,14,6,768,2,-1,0,0
6401,40,3,2,0,221,1,0,13,4,154,2,-1,0,0
6402,48,1,0,2,-254,0,1,29,7,134,4,-1,0,0
6403,35,0,0,1,1510,1,0,9,4,61,1,-1,0,0
6404,46,4,0,0,1757,1,0,14,4,380,4,-1,0,0
6405,30,1,0,2,0,1,0,6,4,239,2,-1,0,0
6406,37,4,1,0,934,1,0,16,4,242,3,-1,0,0
6407,30,7,0,1,0,1,0,18,10,756,1,-1,0,0
6408,46,0,0,1,1217,1,0,15,4,236,1,-1,0,0
6409,43,1,2,2,-57,1,0,16,4,221,2,-1,0,0
6410,40,1,1,0,82,1,0,13,4,135,6,370,5,0
6411,34,7,0,0,438,1,1,9,3,272,1,323,1,0
6412,43,3,2,0,729,1,0,30,4,668,2,-1,0,0
6413,31,4,0,0,0,1,0,29,0,224,2,-1,0,0
6414,37,1,0,0,374,1,0,7,4,944,3,-1,0,0
6415,49,6,1,1,-341,0,1,18,10,920,2,-1,0,0
6416,38,1,0,0,-367,1,1,12,4,354,1,-1,0,0
6417,27,3,1,0,592,1,1,5,1,466,3,-1,0,0
6418,35,0,2,1,457,1,0,5,1,114,3,-1,0,0
6419,47,7,1,0,4819,0,0,18,10,144,1,-1,0,0
6420,56,1,0,2,-85,1,1,26,4,118,1,-1,0,0
6421,26,6,1,0,467,1,1,4,5,90,2,-1,0,0
6422,29,3,1,0,-309,1,1,4,5,215,1,-1,0,0
6423,53,1,0,0,21522,0,0,24,5,146,4,-1,0,0
6424,38,1,0,2,467,1,0,16,4,379,1,-1,0,0
6425,33,1,0,1,870,0,1,8,6,545,3,-1,0,0
6426,30,1,1,0,-93,1,0,27,4,149,2,-1,0,0
6427,36,3,0,0,75,1,0,4,6,52,4,-1,0,0
6428,37,1,1,0,292,0,0,8,8,9,1,-1,0,0
6429,60,1,0,0,0,0,1,5,5,124,1,-1,0,0
6430,48,0,0,1,263,1,0,5,4,350,2,-1,0,0
6431,32,0,0,1,134,0,1,29,7,162,2,-1,0,0
6432,31,6,1,1,91,0,0,23,4,206,1,-1,0,0
6433,54,0,0,1,0,0,1,19,10,307,3,-1,0,0
6434,31,6,0,1,229,0,0,29,0,184,1,-1,0,0
6435,31,1,0,0,892,1,0,29,6,25,22,-1,0,0
6436,29,4,1,0,197,1,0,5,4,19,2,-1,0,0
6437,23,1,0,2,-213,0,0,13,4,165,2,-1,0,0
6438,51,0,0,1,-321,0,0,6,1,470,2,9,2,0
6439,32,1,1,0,604,0,0,30,0,410,2,196,2,0
6440,48,0,0,2,606,0,0,5,2,77,6,-1,0,0
6441,32,1,0,2,1518,1,0,6,1,35,3,-1,0,0
6442,44,10,0,0,192,0,0,11,5,232,2,-1,0,0
6443,35,0,0,1,0,1,1,25,6,86,4,-1,0,0
6444,46,2,0,0,289,0,0,7,4,51,3,-1,0,0
6445,31,3,0,0,535,0,0,9,4,249,3,-1,0,0
6446,31,1,1,0,33,1,0,15,4,214,4,-1,0,0
6447,36,1,0,2,243,1,1,30,4,118,2,-1,0,0
6448,35,4,0,1,0,1,0,2,5,312,2,-1,0,0
6449,35,4,0,0,1279,1,0,16,5,114,5,-1,0,0
6450,36,2,0,1,1327,0,0,29,9,174,2,-1,0,0
6451,52,1,0,1,297,1,0,18,10,62,2,195,1,0
6452,27,2,1,0,740,1,0,5,4,294,1,-1,0,0
6453,47,4,0,0,278,1,0,7,4,51,1,366,1,0
6454,43,7,0,0,553,0,0,4,1,125,1,-1,0,0
6455,41,8,0,2,406,0,0,6,5,272,1,-1,0,0
6456,18,9,1,0,5,0,0,24,7,143,2,-1,0,0
6457,45,1,0,0,2071,0,1,22,6,1148,2,-1,0,0
6458,41,2,0,0,0,0,0,28,0,411,2,156,8,0
6459,34,2,0,1,932,1,0,4,5,218,1,-1,0,0
6460,46,4,0,0,-119,1,0,22,6,151,3,-1,0,0
6461,38,2,0,0,381,1,0,29,4,126,2,-1,0,0
6462,23,4,0,0,1309,1,0,3,5,349,2,-1,0,0
6463,73,5,0,2,542,0,0,29,3,107,5,-1,0,0
6465,43,0,1,1,0,0,0,11,7,155,2,-1,0,0
6466,51,0,0,1,-15,0,0,25,6,212,2,-1,0,0
6468,47,10,2,2,1405,0,0,12,5,127,1,-1,0,0
6469,35,1,0,1,5271,1,0,14,3,119,2,-1,0,0
6470,38,3,2,0,-51,0,1,30,0,102,1,-1,0,0
6471,31,0,0,1,3914,0,1,29,0,266,1,-1,0,0
6472,49,8,0,1,4976,1,0,21,10,105,1,-1,0,0
6473,29,1,1,0,16,0,0,12,4,197,3,-1,0,0
6474,39,3,0,0,1595,1,0,5,5,102,2,-1,0,0
6475,41,8,0,1,306,1,0,20,5,102,3,-1,0,0
6476,34,1,1,0,215,0,0,5,5,329,1,94,3,0
6477,39,0,1,1,0,1,0,12,4,561,4,369,3,0
6479,33,0,0,1,1778,0,0,26,4,134,1,103,1,0
6480,59,5,0,2,1423,1,0,15,4,584,2,-1,0,0
6481,52,0,0,1,659,0,0,23,6,517,4,-1,0,0
6482,35,8,0,1,-31,1,0,21,10,171,2,-1,0,0
6483,43,3,0,0,-204,1,0,26,4,163,2,-1,0,0
6484,43,2,1,0,1462,0,0,9,5,75,2,-1,0,0
6485,36,1,0,0,723,1,0,31,6,101,2,-1,0,0
6486,36,3,1,1,3954,1,0,21,4,432,1,-1,0,0
6487,45,7,1,0,33,0,0,5,1,437,1,-1,0,0
6488,47,0,0,2,4151,1,0,14,4,114,1,-1,0,0
6489,38,3,2,0,0,0,1,21,6,126,3,-1,0,0
6490,45,8,0,1,219,1,1,28,6,118,4,-1,0,0
6491,33,2,0,1,2728,0,0,5,7,295,2,-1,0,0
6492,38,0,2,1,76,0,0,30,0,220,3,-1,0,0
6493,36,2,0,1,4388,0,0,8,7,52,3,-1,0,0
6494,38,1,0,0,-210,1,0,8,4,21,1,-1,0,0
6495,34,6,0,1,2427,0,0,11,7,90,3,70,3,0
6496,32,3,1,0,45,1,1,14,4,908,3,344,7,0
6497,49,2,0,0,-74,1,0,19,10,114,1,-1,0,0
6498,37,0,1,1,2173,0,0,21,10,158,3,114,1,0
6499,47,2,2,1,8422,0,0,8,7,200,4,-1,0,0
6500,28,6,0,1,120,1,1,8,4,130,3,-1,0,0
6501,29,3,2,0,1320,1,1,8,4,489,1,-1,0,0
6502,30,4,1,0,245,0,1,8,6,187,2,-1,0,0
6503,34,3,2,2,9569,1,0,9,4,43,2,-1,0,0
6505,26,1,0,0,2770,1,0,8,4,141,1,-1,0,0
6506,38,2,2,0,1221,1,1,18,7,73,7,-1,0,0
6507,47,3,0,0,298,1,0,11,4,183,1,-1,0,0
6508,61,0,0,0,967,0,0,20,7,180,1,-1,0,0
6509,35,2,0,0,0,0,0,14,6,125,2,-1,0,0
6510,34,3,0,0,0,1,0,9,1,30,4,-1,0,0
6511,34,8,0,0,1368,1,0,18,10,252,2,-1,0,0
6512,56,2,1,0,751,1,0,15,4,43,8,177,5,0
6513,47,4,0,0,2597,1,0,16,4,323,1,-1,0,0
6514,36,7,0,0,-35,0,0,30,0,339,3,-1,0,0
6515,43,2,0,0,629,0,0,5,7,196,1,-1,0,0
6516,51,3,0,2,1330,1,0,15,4,415,8,-1,0,0
6517,40,2,1,0,277,1,0,14,4,274,2,-1,0,0
6518,38,4,0,1,1018,0,0,16,5,325,3,-1,0,0
6519,34,0,0,1,11,1,0,17,6,654,1,-1,0,0
6520,47,6,0,1,0,0,0,21,10,28,1,-1,0,0
6521,57,8,0,0,905,0,0,7,7,121,1,-1,0,0
6522,35,2,0,0,15474,0,0,21,10,89,1,92,2,0
6523,45,0,0,1,54,1,0,13,4,107,3,-1,0,0
6524,55,7,0,0,-246,0,1,8,6,305,2,-1,0,0
6525,54,0,0,0,0,0,0,19,10,106,1,-1,0,0
6526,39,4,0,2,1951,1,0,23,4,208,2,-1,0,0
6527,58,4,0,2,65,0,0,27,5,162,1,-1,0,0
6528,31,3,0,0,368,1,0,5,4,414,5,361,3,0
6529,35,1,0,2,51,1,0,28,4,593,2,-1,0,0
6530,45,2,0,0,3492,1,1,20,5,46,4,-1,0,0
6531,44,3,2,0,21,1,0,13,3,681,3,-1,0,0
6532,57,1,0,2,8403,0,0,20,5,11,11,-1,0,0
6533,41,2,0,0,978,0,0,29,6,55,2,-1,0,0
6534,42,1,0,0,165,1,0,23,4,333,2,-1,0,0
6536,52,6,2,0,385,0,1,26,7,96,4,-1,0,0
6537,57,1,0,0,2058,1,0,18,4,23,2,-1,0,0
6538,29,0,1,1,-11,1,0,14,4,164,2,-1,0,0
6539,34,1,1,2,505,1,0,13,4,351,1,-1,0,0
6540,36,0,0,1,-547,1,0,30,3,267,1,259,2,0
6541,39,0,0,1,562,0,0,13,8,303,2,-1,0,0
6542,53,1,2,2,4222,0,0,9,5,112,1,-1,0,0
6543,40,4,0,0,105,1,0,9,6,161,1,-1,0,0
6544,38,4,1,0,0,1,0,27,4,166,2,-1,0,0
6545,34,3,1,0,66,1,0,26,4,237,1,-1,0,0
6546,40,4,0,0,0,1,1,2,1,226,2,-1,0,0
6547,39,0,0,0,13578,1,0,21,10,185,2,-1,0,0
6548,51,2,1,1,11222,1,0,21,10,126,2,171,7,0
6549,33,3,0,0,1737,0,0,30,3,524,2,-1,0,0
6550,59,0,2,1,59,1,0,5,4,273,1,-1,0,0
6551,30,2,1,0,54,0,0,11,7,194,2,-1,0,0
6552,61,2,0,2,2282,0,0,25,10,1092,1,-1,0,0
6553,24,3,0,0,299,1,0,6,4,209,1,321,1,0
6554,36,0,0,1,396,0,0,13,7,67,5,-1,0,0
6555,34,2,1,1,184,1,0,30,6,87,3,-1,0,0
6556,47,1,0,2,475,1,1,29,0,99,2,251,7,0
6557,40,2,0,0,-496,0,0,28,6,22,2,-1,0,0
6558,46,2,2,0,117,0,0,29,7,94,2,-1,0,0
6559,32,0,0,1,713,1,0,11,7,76,7,-1,0,0
6560,39,0,0,1,45,0,0,28,7,148,4,-1,0,0
6561,35,0,1,1,1496,1,0,22,7,73,4,-1,0,0
6562,37,4,1,2,0,0,1,6,1,155,6,245,5,0
6564,38,1,0,2,4592,1,0,12,4,360,1,-1,0,0
6565,52,2,0,0,-38,0,0,6,5,613,1,-1,0,0
6566,28,1,1,2,431,1,0,13,4,68,2,363,2,0
6567,35,0,1,1,-292,1,0,18,4,166,2,272,6,0
6568,45,2,0,0,2571,0,0,18,5,146,2,-1,0,0
6569,33,0,1,1,191,0,1,3,1,678,4,209,1,0
6570,42,2,2,0,1689,1,0,31,6,50,2,-1,0,0
6571,23,9,1,0,8494,0,0,25,7,158,2,-1,0,0
6572,49,8,2,0,159,1,0,13,4,95,3,-1,0,0
6573,52,2,0,1,7,0,1,5,4,175,1,-1,0,0
6574,27,0,1,0,35,0,0,4,6,255,1,-1,0,0
6575,34,0,0,0,1007,1,0,21,6,240,2,-1,0,0
6576,31,2,0,0,106,1,0,13,4,101,13,-1,0,0
6577,45,3,0,0,0,1,0,18,10,108,5,-1,0,0
6578,32,3,0,0,0,0,0,23,4,206,3,-1,0,0
6579,51,1,0,2,216,1,0,17,3,666,3,274,3,0
6580,56,0,0,1,746,0,0,30,3,193,1,-1,0,0
6581,44,3,0,0,764,1,0,3,8,232,1,213,1,0
6582,41,1,0,0,193,1,0,29,4,130,1,-1,0,0
6583,54,6,0,1,368,0,0,31,6,7,4,-1,0,0
6584,31,2,1,0,205,1,0,3,5,342,2,-1,0,0
6585,25,3,1,0,96,1,0,9,4,176,2,-1,0,0
6586,50,2,2,0,8016,0,0,17,6,903,4,-1,0,0
6587,41,8,0,1,221,1,0,14,4,57,2,-1,0,0
6588,33,7,1,1,157,1,0,26,4,897,5,-1,0,0
6589,49,1,0,2,4830,1,0,6,5,350,1,-1,0,0
6590,34,2,1,1,1039,0,0,11,7,342,3,-1,0,0
6591,60,5,0,2,71,0,0,10,6,121,3,-1,0,0
6592,45,3,0,0,1214,1,0,2,1,150,2,189,2,0
6593,40,6,0,0,0,0,0,19,5,61,1,-1,0,0
6594,50,3,2,0,0,1,0,20,5,174,1,-1,0,0
6595,27,0,1,0,116,1,0,6,1,138,2,-1,0,0
6596,53,2,0,0,100,0,0,13,7,205,4,-1,0,0
6597,31,4,1,0,91,1,0,18,4,111,2,-1,0,0
6598,24,1,1,0,-398,1,0,18,4,14,3,355,4,0
6599,68,5,0,1,2820,0,0,5,2,158,1,92,3,0
6600,27,4,1,0,223,1,1,13,4,297,2,-1,0,0
6601,46,0,1,1,2278,0,0,12,7,218,5,-1,0,0
6602,23,2,1,0,-782,1,1,19,5,197,10,-1,0,0
6604,48,8,0,0,104,1,1,18,10,55,1,-1,0,0
6605,60,0,0,1,3387,0,0,14,7,636,2,-1,0,0
6606,46,8,0,0,0,0,1,18,6,115,1,-1,0,0
6607,36,3,1,0,449,1,0,20,5,136,3,-1,0,0
6608,30,2,1,0,4787,1,0,18,10,266,1,167,2,0
6609,33,0,1,1,1240,1,0,4,1,505,2,260,1,0
6610,36,3,1,0,191,1,0,25,6,18,7,-1,0,0
6611,44,1,0,1,2185,1,0,16,4,698,1,-1,0,0
6612,36,3,1,0,0,1,0,21,10,139,2,-1,0,0
6613,44,2,0,0,2857,0,0,5,7,318,2,-1,0,0
6614,70,5,0,2,3782,0,0,16,2,618,1,-1,0,0
6615,48,2,2,1,83,0,1,19,7,243,6,-1,0,0
6616,52,0,0,1,6,0,0,19,9,57,1,-1,0,0
6617,34,3,1,0,88,1,0,27,4,169,2,-1,0,0
6618,35,2,0,0,294,1,0,15,5,238,6,98,5,0
6619,54,8,0,1,84,0,0,29,6,34,2,-1,0,0
6620,47,2,2,0,84,0,0,8,7,49,2,-1,0,0
6621,38,1,0,0,602,1,0,30,4,161,12,-1,0,0
6622,41,0,2,0,0,0,0,6,7,438,2,-1,0,0
6623,28,1,0,0,-470,1,0,7,4,275,2,-1,0,0
6624,58,4,0,0,-37,0,1,6,1,150,2,205,6,0
6625,59,3,0,0,2145,0,0,17,10,273,2,-1,0,0
6626,32,0,0,1,937,0,0,26,4,61,1,190,1,0
6627,55,1,0,0,2059,1,0,11,4,149,1,259,4,0
6628,38,1,0,0,3598,0,0,6,5,154,1,-1,0,0
6629,40,1,0,2,1206,0,1,16,6,201,5,-1,0,0
6630,45,8,2,1,1273,1,1,20,10,206,2,162,3,0
6631,42,8,0,0,46,0,0,2,1,1013,1,-1,0,0
6632,53,6,0,0,534,1,0,29,6,115,4,-1,0,0
6633,32,2,0,0,-300,0,0,28,7,226,9,-1,0,0
6634,55,10,0,2,4,0,0,21,10,85,3,-1,0,0
6636,46,1,0,0,-396,0,1,4,7,115,1,-1,0,0
6637,39,0,0,1,0,1,0,11,4,112,1,-1,0,0
6638,36,0,2,1,14930,0,0,23,6,190,1,-1,0,0
6639,44,0,0,1,-600,1,0,18,7,360,1,-1,0,0
6640,28,9,1,1,3733,1,0,21,7,419,5,91,7,0
6641,36,3,0,0,465,1,0,20,4,160,1,-1,0,0
6642,43,2,0,0,994,1,1,5,4,51,1,-1,0,0
6643,25,1,0,0,758,1,0,28,4,504,3,-1,0,0
6644,31,0,0,1,256,1,0,7,6,28,24,-1,0,0
6645,60,5,0,1,3461,0,0,3,1,128,2,-1,0,0
6646,29,2,2,0,124,0,0,27,4,125,1,-1,0,0
6647,46,4,2,0,355,1,0,8,4,122,2,338,8,0
6648,31,0,0,1,1514,0,0,12,7,284,2,-1,0,0
6649,31,0,0,1,40,0,0,2,1,118,2,-1,0,0
6651,60,5,0,2,566,0,1,23,6,423,1,-1,0,0
6652,50,10,0,0,388,0,0,8,5,152,2,89,2,0
6653,34,0,0,1,577,1,0,20,3,243,2,153,1,0
6654,33,3,0,0,17,1,0,13,4,74,1,351,1,0
6655,57,10,0,2,260,1,0,16,4,38,3,-1,0,0
6656,38,6,2,0,0,1,0,20,3,84,1,-1,0,0
6657,42,0,0,1,1823,1,0,13,4,31,1,-1,0,0
6658,54,6,0,2,1463,0,0,20,5,60,1,-1,0,0
6660,59,0,0,2,2769,1,0,19,10,104,1,131,2,0
6661,38,6,0,0,215,1,0,20,10,70,1,167,1,0
6662,49,2,0,0,12531,0,0,13,7,77,8,-1,0,0
6663,49,2,0,1,80,0,0,17,6,123,1,-1,0,0
6664,30,2,2,1,317,1,0,25,6,67,5,-1,0,0
6665,52,6,1,2,217,0,1,15,6,193,6,-1,0,0
6666,38,3,0,0,4874,0,0,6,5,1291,3,-1,0,0
6667,44,3,1,0,275,1,0,14,4,7,5,367,4,0
6668,39,0,0,2,738,1,1,18,6,215,3,-1,0,0
6669,38,3,0,0,1839,0,0,23,4,63,2,-1,0,0
6670,36,2,2,0,556,1,0,18,10,154,3,189,1,0
6671,32,4,0,0,207,1,0,23,4,360,1,-1,0,0
6672,57,3,2,0,-461,1,1,4,5,145,8,-1,0,0
6673,45,1,0,2,789,0,1,29,0,79,1,-1,0,0
6674,43,0,2,1,1133,1,0,5,4,131,1,-1,0,0
6675,42,3,1,0,4253,1,0,13,4,146,1,-1,0,0
6676,58,5,0,0,255,0,0,28,4,362,3,-1,0,0
6677,53,7,0,0,582,1,0,8,4,96,2,-1,0,0
6678,30,2,0,0,743,0,0,29,0,142,2,-1,0,0
6679,40,1,0,2,570,1,0,12,4,109,3,-1,0,0
6680,35,3,0,0,786,0,1,25,6,322,1,-1,0,0
6681,34,4,0,0,295,1,1,4,6,64,1,-1,0,0
6682,35,0,0,1,2583,0,0,19,10,210,1,-1,0,0
6683,28,1,1,0,1285,0,0,30,0,199,2,2,17,0
6684,39,2,1,0,287,1,0,14,6,84,3,-1,0,0
6685,51,3,0,2,658,1,0,14,4,369,1,-1,0,0
6686,29,1,0,0,246,1,0,28,6,194,5,-1,0,0
6687,44,8,0,1,3463,1,1,28,7,210,3,-1,0,0
6689,28,3,1,0,19,0,0,8,6,78,4,-1,0,0
6690,53,1,0,0,5700,1,0,14,4,97,1,-1,0,0
6692,33,1,0,0,-346,1,1,23,4,29,3,-1,0,0
6693,37,8,0,1,-456,1,1,20,5,42,7,-1,0,0
6694,37,2,0,0,5953,0,0,5,7,1113,1,-1,0,0
6695,35,2,1,0,1693,1,0,26,4,58,1,105,1,0
6696,30,3,0,0,350,0,1,9,6,171,5,-1,0,0
6697,43,1,0,2,-181,1,0,17,3,351,1,337,3,0
6698,45,5,2,0,1735,0,1,17,5,306,1,-1,0,0
6699,34,1,0,0,157,1,0,11,6,254,2,-1,0,0
6700,40,3,0,0,67,0,1,19,10,359,2,152,5,0
6701,60,3,0,2,-444,0,1,16,6,227,1,-1,0,0
6702,54,6,0,2,0,0,1,9,6,130,2,-1,0,0
6703,39,1,0,0,171,1,1,8,4,153,1,353,1,0
6704,44,3,0,0,262,1,0,9,6,74,1,-1,0,0
6705,32,2,0,1,0,1,0,19,10,231,4,-1,0,0
6706,34,1,0,0,965,1,0,20,3,372,2,332,2,0
6707,44,0,0,1,0,0,0,13,4,27,1,-1,0,0
6708,30,0,1,1,6392,1,0,5,4,335,1,-1,0,0
6710,74,5,2,2,2308,0,0,16,8,251,2,535,2,0
6711,27,3,0,0,941,1,0,11,6,124,1,-1,0,0
6712,34,10,2,2,46,1,0,11,6,31,2,-1,0,0
6713,52,10,2,0,131,1,1,11,4,87,1,-1,0,0
6714,32,4,0,0,1844,1,1,3,1,158,4,201,6,0
6715,42,3,0,0,281,1,0,15,4,118,1,-1,0,0
6716,31,2,1,0,109,1,0,21,4,419,1,-1,0,0
6717,31,2,2,0,268,0,0,16,4,118,2,-1,0,0
6718,31,3,0,0,298,1,1,26,4,518,1,-1,0,0
6719,57,8,0,0,-525,0,1,25,6,337,1,-1,0,0
6720,40,0,0,2,738,1,1,2,3,399,2,258,3,0
6721,23,1,0,0,94,1,0,5,4,193,1,-1,0,0
6724,58,2,2,0,-354,1,1,7,6,98,1,-1,0,0
6726,48,3,0,0,112,0,0,18,7,139,5,-1,0,0
6727,47,2,2,0,5735,0,0,19,5,282,4,-1,0,0
6728,49,2,2,1,1807,1,0,2,5,225,1,82,1,0
6729,28,1,1,2,-30,1,0,31,6,108,5,-1,0,0
6730,31,9,1,0,216,0,0,3,5,138,1,-1,0,0
6731,38,2,0,1,127,1,0,14,9,113,1,50,2,0
6732,43,1,0,0,1096,0,1,30,4,180,1,-1,0,0
6733,52,0,0,0,5193,0,0,23,3,477,2,-1,0,0
6734,43,3,1,0,6,0,0,16,4,244,1,-1,0,0
6735,29,1,0,0,339,1,0,15,4,63,3,354,2,0
6736,45,4,0,0,0,0,0,11,6,106,2,-1,0,0
6737,59,1,0,2,625,0,0,9,6,133,1,-1,0,0
6738,48,1,0,0,3776,0,0,4,4,254,4,-1,0,0
6739,30,0,0,1,1239,0,0,28,7,125,5,-1,0,0
6740,23,10,1,2,93,1,0,18,4,70,3,-1,0,0
6741,38,2,2,1,304,1,0,20,3,8,2,-1,0,0
6742,52,1,0,2,1409,1,0,19,5,224,1,-1,0,0
6743,44,4,0,0,191,1,1,7,4,490,1,-1,0,0
6744,34,1,1,0,79,0,1,20,10,104,1,-1,0,0
6745,32,1,0,0,2263,0,0,7,4,113,2,-1,0,0
6746,41,2,0,0,10438,1,0,15,6,141,4,-1,0,0
6747,31,3,1,0,81,1,0,23,3,215,2,165,11,0
6748,40,0,0,1,964,1,0,13,4,95,3,-1,0,0
6749,52,1,2,2,0,0,0,20,10,19,1,-1,0,0
6750,32,4,0,0,3839,1,0,18,10,100,2,189,1,0
6751,26,3,1,0,586,1,1,12,4,215,1,-1,0,0
6752,29,0,1,1,600,1,0,18,9,170,5,-1,0,0
6753,31,0,0,1,1343,1,1,21,4,85,1,-1,0,0
6755,27,1,1,0,240,1,0,18,4,166,4,-1,0,0
6756,30,1,0,0,194,1,0,8,4,475,3,-1,0,0
6757,28,1,0,2,278,1,1,15,4,31,9,373,4,0
6758,35,1,0,0,260,1,0,13,4,155,6,-1,0,0
6759,47,2,2,0,1013,0,0,15,5,54,3,-1,0,0
6760,35,1,0,2,0,1,0,8,4,265,1,290,2,0
6761,31,2,0,0,2363,1,0,13,4,247,1,-1,0,0
6762,53,1,0,0,913,1,0,23,6,730,1,-1,0,0
6763,26,2,1,1,686,1,0,30,4,98,2,-1,0,0
6764,35,2,0,0,149,1,0,29,0,99,1,245,2,0
6765,29,3,0,0,500,1,0,8,4,8,8,-1,0,0
6766,39,2,0,1,11766,1,0,14,7,313,4,102,5,0
6767,31,2,1,0,137,0,0,27,7,27,14,-1,0,0
